invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_pct,total,date,time,payment,cogs,gross_margin_pct,gross_income,rating
369-82-2676,East,McCordsville,Not member,Male,Sports and Outdoors,80.66,5,32.264,435.564,1/15/2023 0:00,18:22:00,Credit Card,378.3,4.761904716,32.264,7.8
370-41-7321,East,McCordsville,Member,Male,Health and Wellness,61.69,9,44.4168,599.6268,2/27/2023 0:00,17:24:00,Cash,510.21,4.761904716,44.4168,8.4
370-96-0655,South,Newtown,Not member,Female,Clothing and Apparel,54.32,6,26.0736,351.9936,1/9/2023 0:00,13:46:00,Credit Card,295.92,4.761904716,26.0736,7.1
371-85-5789,East,McCordsville,Not member,Male,Health and Wellness,92.98,3,22.3152,301.2552,3/5/2023 0:00,10:40:00,Credit Card,263.94,4.761904716,22.3152,5.1
372-26-1506,South,Newtown,Not member,Female,Clothing and Apparel,28.82,5,11.528,155.628,1/28/2023 0:00,19:24:00,Credit Card,119.1,4.761904716,11.528,5.4
372-62-5264,South,Newtown,Not member,Female,Electronics,57.6,9,41.472,559.872,1/16/2023 0:00,14:42:00,Mobile app,473.4,4.761904716,41.472,7.6
372-94-8041,West,Yorktown,Not member,Male,Health and Wellness,20.26,6,9.7248,131.2848,2/15/2023 0:00,18:03:00,Credit Card,91.56,4.761904716,9.7248,9.8
373-09-4567,South,Newtown,Not member,Male,Electronics,82.56,10,66.048,891.648,3/14/2023 0:00,20:35:00,Credit Card,775.6,4.761904716,66.048,6.9
373-14-0504,West,Yorktown,Member,Female,Automotive,76.63,2,12.2608,165.5208,2/12/2023 0:00,14:33:00,Credit Card,143.26,4.761904716,12.2608,8.8
373-73-7910,West,Yorktown,Not member,Male,Automotive,91.31,7,51.1336,690.3036,2/8/2023 0:00,10:37:00,Credit Card,604.17,4.761904716,51.1336,5.3
373-88-1424,South,Newtown,Member,Male,Groceries,40.81,5,16.324,220.374,2/6/2023 0:00,18:44:00,Credit Card,179.05,4.761904716,16.324,7.9
374-17-3652,East,McCordsville,Member,Female,Electronics,47.82,9,34.4304,464.8104,2/5/2023 0:00,15:26:00,Cash,385.38,4.761904716,34.4304,8.9
374-38-5555,East,McCordsville,Not member,Female,Clothing and Apparel,68.71,5,27.484,371.034,2/7/2023 0:00,19:30:00,Credit Card,318.55,4.761904716,27.484,8.5
375-72-3056,East,McCordsville,Not member,Male,Automotive,68.06,3,16.3344,220.5144,1/19/2023 0:00,15:58:00,Credit Card,189.18,4.761904716,16.3344,7
376-02-8238,East,McCordsville,Not member,Male,Groceries,98.87,8,63.2768,854.2368,2/2/2023 0:00,18:42:00,Credit Card,750.96,4.761904716,63.2768,8.3
376-56-3573,South,Newtown,Not member,Female,Clothing and Apparel,100.42,4,32.1344,433.8144,2/2/2023 0:00,13:23:00,Credit Card,381.68,4.761904716,32.1344,6.4
377-79-7592,South,Newtown,Member,Female,Sports and Outdoors,49.84,9,35.8848,484.4448,1/14/2023 0:00,14:00:00,Cash,403.56,4.761904716,35.8848,7.5
378-07-7001,East,McCordsville,Member,Male,Sports and Outdoors,53.09,3,12.7416,172.0116,2/10/2023 0:00,18:23:00,Cash,144.27,4.761904716,12.7416,7.8
378-24-2715,East,McCordsville,Not member,Male,Groceries,58.44,2,9.3504,126.2304,1/20/2023 0:00,20:38:00,Credit Card,106.88,4.761904716,9.3504,4.1
379-17-6588,South,Newtown,Not member,Male,Clothing and Apparel,64.61,10,51.688,697.788,3/14/2023 0:00,11:07:00,Credit Card,596.1,4.761904716,51.688,5.3
380-60-5336,West,Yorktown,Not member,Female,Sports and Outdoors,45.26,10,36.208,488.808,2/24/2023 0:00,18:06:00,Cash,402.6,4.761904716,36.208,5
380-94-4661,South,Newtown,Member,Male,Sports and Outdoors,70.94,4,22.7008,306.4608,2/7/2023 0:00,13:05:00,Cash,263.76,4.761904716,22.7008,6.9
381-20-0914,West,Yorktown,Member,Female,Clothing and Apparel,25.01,9,18.0072,243.0972,1/12/2023 0:00,15:48:00,Cash,180.09,4.761904716,18.0072,5.7
382-03-4532,West,Yorktown,Member,Female,Health and Wellness,23.33,1,1.8664,25.1964,2/2/2023 0:00,18:50:00,Mobile app,18.33,4.761904716,1.8664,4.3
382-25-8917,South,Newtown,Not member,Male,Clothing and Apparel,47.08,6,22.5984,305.0784,1/29/2023 0:00,12:25:00,Mobile app,252.48,4.761904716,22.5984,8.9
384-59-6655,West,Yorktown,Member,Female,Electronics,103.66,9,74.6352,1007.5752,2/19/2023 0:00,15:07:00,Credit Card,887.94,4.761904716,74.6352,8.4
386-27-7606,South,Newtown,Member,Female,Groceries,86.2,7,48.272,651.672,3/23/2023 0:00,15:59:00,Cash,568.4,4.761904716,48.272,8.1
387-49-4215,East,McCordsville,Member,Female,Automotive,53.5,3,12.84,173.34,1/8/2023 0:00,12:50:00,Mobile app,145.5,4.761904716,12.84,6.7
388-76-2555,East,McCordsville,Not member,Male,Automotive,18.69,6,8.9712,121.1112,2/13/2023 0:00,13:59:00,Mobile app,82.14,4.761904716,8.9712,6.3
389-25-3394,South,Newtown,Not member,Male,Sports and Outdoors,16.81,5,6.724,90.774,2/17/2023 0:00,18:06:00,Mobile app,59.05,4.761904716,6.724,9.4
389-70-2397,South,Newtown,Not member,Female,Health and Wellness,88.66,5,35.464,478.764,2/21/2023 0:00,10:26:00,Mobile app,418.3,4.761904716,35.464,7.2
390-17-5806,South,Newtown,Member,Female,Electronics,43.42,1,3.4736,46.8936,2/2/2023 0:00,16:33:00,Mobile app,38.42,4.761904716,3.4736,8.6
390-31-6381,South,Newtown,Not member,Male,Electronics,32.22,3,7.7328,104.3928,1/7/2023 0:00,12:37:00,Mobile app,81.66,4.761904716,7.7328,7.3
390-80-5128,East,McCordsville,Member,Female,Health and Wellness,24.15,1,1.932,26.082,1/28/2023 0:00,17:58:00,Cash,19.15,4.761904716,1.932,9.5
393-65-2792,South,Newtown,Not member,Male,Electronics,94.48,10,75.584,1020.384,1/6/2023 0:00,12:46:00,Credit Card,894.8,4.761904716,75.584,9.6
394-30-3170,East,McCordsville,Member,Female,Automotive,93.43,8,59.7952,807.2352,3/22/2023 0:00,19:35:00,Credit Card,707.44,4.761904716,59.7952,4.3
394-41-0748,South,Newtown,Member,Female,Clothing and Apparel,59.07,9,42.5304,574.1604,1/27/2023 0:00,14:55:00,Credit Card,486.63,4.761904716,42.5304,9.5
394-43-4238,East,McCordsville,Member,Male,Groceries,22.77,5,9.108,122.958,2/15/2023 0:00,12:42:00,Cash,88.85,4.761904716,9.108,5.4
394-55-6384,South,Newtown,Member,Female,Automotive,75.19,9,54.1368,730.8468,1/25/2023 0:00,13:38:00,Credit Card,631.71,4.761904716,54.1368,6.7
396-90-2219,East,McCordsville,Not member,Female,Sports and Outdoors,19.96,8,12.7744,172.4544,2/23/2023 0:00,12:29:00,Mobile app,119.68,4.761904716,12.7744,8.6
397-25-8725,West,Yorktown,Member,Female,Health and Wellness,44.62,9,32.1264,433.7064,1/13/2023 0:00,17:54:00,Cash,356.58,4.761904716,32.1264,6.8
399-46-5918,South,Newtown,Not member,Female,Sports and Outdoors,90.98,8,58.2272,786.0672,2/28/2023 0:00,19:01:00,Credit Card,687.84,4.761904716,58.2272,8.2
399-69-4630,South,Newtown,Not member,Male,Sports and Outdoors,27.21,6,13.0608,176.3208,3/7/2023 0:00,10:23:00,Cash,133.26,4.761904716,13.0608,8.6
400-45-1220,East,McCordsville,Not member,Female,Health and Wellness,18.5,10,14.8,199.8,2/27/2023 0:00,11:06:00,Cash,135,4.761904716,14.8,4.8
400-60-7251,West,Yorktown,Not member,Male,Groceries,79.07,1,6.3256,85.3956,2/10/2023 0:00,12:50:00,Credit Card,74.07,4.761904716,6.3256,9.9
400-80-4065,South,Newtown,Member,Male,Health and Wellness,73.55,4,23.536,317.736,2/15/2023 0:00,20:21:00,Cash,274.2,4.761904716,23.536,9.2
400-89-4171,South,Newtown,Not member,Female,Automotive,85.97,8,55.0208,742.7808,1/28/2023 0:00,13:05:00,Credit Card,647.76,4.761904716,55.0208,9.3
401-09-4232,South,Newtown,Member,Male,Groceries,91.69,5,36.676,495.126,2/11/2023 0:00,18:38:00,Credit Card,433.45,4.761904716,36.676,9.4
401-18-8016,East,McCordsville,Member,Female,Automotive,103.13,1,8.2504,111.3804,1/21/2023 0:00,17:36:00,Mobile app,98.13,4.761904716,8.2504,8.9
404-91-5964,West,Yorktown,Not member,Male,Sports and Outdoors,79.58,7,44.5648,601.6248,2/4/2023 0:00,16:09:00,Cash,522.06,4.761904716,44.5648,9
405-31-3305,West,Yorktown,Member,Male,Clothing and Apparel,48.13,10,38.504,519.804,2/2/2023 0:00,18:31:00,Cash,431.3,4.761904716,38.504,5.5
406-46-7107,West,Yorktown,Not member,Female,Groceries,101.52,6,48.7296,657.8496,1/11/2023 0:00,11:52:00,Mobile app,579.12,4.761904716,48.7296,4.5
407-63-8975,West,Yorktown,Not member,Male,Electronics,78.88,6,37.8624,511.1424,3/23/2023 0:00,19:16:00,Credit Card,443.28,4.761904716,37.8624,4.4
408-26-9866,South,Newtown,Not member,Female,Automotive,78.98,7,44.2288,597.0888,3/2/2023 0:00,16:42:00,Credit Card,517.86,4.761904716,44.2288,4.1
408-66-6712,South,Newtown,Member,Female,Health and Wellness,52.71,6,25.3008,341.5608,2/16/2023 0:00,14:19:00,Credit Card,286.26,4.761904716,25.3008,4.4
409-33-9708,West,Yorktown,Not member,Female,Clothing and Apparel,103.48,2,16.5568,223.5168,2/19/2023 0:00,10:12:00,Credit Card,196.96,4.761904716,16.5568,9.2
409-49-6995,South,Newtown,Member,Female,Electronics,52.27,6,25.0896,338.7096,2/5/2023 0:00,10:17:00,Mobile app,283.62,4.761904716,25.0896,8.8
410-67-1709,West,Yorktown,Member,Female,Clothing and Apparel,68.88,8,44.0832,595.1232,1/20/2023 0:00,17:48:00,Credit Card,511.04,4.761904716,44.0832,9.9
411-77-0180,West,Yorktown,Member,Male,Sports and Outdoors,77.2,7,43.232,583.632,3/26/2023 0:00,20:14:00,Credit Card,505.4,4.761904716,43.232,4.3
413-20-6708,South,Newtown,Member,Female,Clothing and Apparel,56.47,1,4.5176,60.9876,3/18/2023 0:00,15:52:00,Credit Card,51.47,4.761904716,4.5176,8.5
414-12-7047,East,McCordsville,Not member,Male,Electronics,24.79,8,15.8656,214.1856,1/18/2023 0:00,12:04:00,Credit Card,158.32,4.761904716,15.8656,8.7
416-13-5917,South,Newtown,Not member,Female,Electronics,102.03,5,40.812,550.962,1/30/2023 0:00,16:24:00,Credit Card,485.15,4.761904716,40.812,9.3
416-17-9926,West,Yorktown,Member,Female,Sports and Outdoors,79.22,10,63.376,855.576,1/1/2023 0:00,14:42:00,Credit Card,742.2,4.761904716,63.376,4.3
418-02-5978,East,McCordsville,Not member,Female,Health and Wellness,89.09,9,64.1448,865.9548,2/11/2023 0:00,10:54:00,Credit Card,756.81,4.761904716,64.1448,8
418-05-0656,East,McCordsville,Not member,Female,Clothing and Apparel,30.56,7,17.1136,231.0336,2/2/2023 0:00,20:42:00,Mobile app,178.92,4.761904716,17.1136,7.1
420-04-7590,East,McCordsville,Not member,Male,Groceries,104.7,3,25.128,339.228,3/18/2023 0:00,11:29:00,Credit Card,299.1,4.761904716,25.128,4.7
420-11-4919,South,Newtown,Member,Female,Electronics,76.39,5,30.556,412.506,2/17/2023 0:00,19:57:00,Cash,356.95,4.761904716,30.556,5.5
420-18-8989,West,Yorktown,Member,Female,Automotive,56.52,8,36.1728,488.3328,2/2/2023 0:00,15:47:00,Mobile app,412.16,4.761904716,36.1728,9.6
420-97-3340,West,Yorktown,Not member,Female,Electronics,76.68,3,18.4032,248.4432,3/28/2023 0:00,15:30:00,Cash,215.04,4.761904716,18.4032,9.2
421-95-9805,West,Yorktown,Not member,Female,Sports and Outdoors,33.96,1,2.7168,36.6768,2/7/2023 0:00,10:18:00,Cash,28.96,4.761904716,2.7168,6.2
422-29-8786,West,Yorktown,Not member,Female,Groceries,72.09,5,28.836,389.286,1/3/2023 0:00,16:47:00,Cash,335.45,4.761904716,28.836,9.1
423-64-4619,West,Yorktown,Member,Female,Health and Wellness,20.55,9,14.796,199.746,3/7/2023 0:00,13:12:00,Mobile app,139.95,4.761904716,14.796,5
423-80-0988,South,Newtown,Not member,Male,Automotive,81.4,2,13.024,175.824,1/30/2023 0:00,19:42:00,Credit Card,152.8,4.761904716,13.024,6.5
425-85-2085,East,McCordsville,Member,Male,Health and Wellness,59.86,5,23.944,323.244,3/29/2023 0:00,16:48:00,Credit Card,274.3,4.761904716,23.944,9.8
426-39-2418,South,Newtown,Not member,Male,Sports and Outdoors,66.41,7,37.1896,502.0596,1/14/2023 0:00,10:02:00,Mobile app,429.87,4.761904716,37.1896,9.8
427-45-9297,East,McCordsville,Member,Female,Groceries,45.73,7,25.6088,345.7188,3/12/2023 0:00,11:01:00,Credit Card,285.11,4.761904716,25.6088,5.4
428-83-5800,South,Newtown,Member,Female,Electronics,26.08,3,6.2592,84.4992,2/9/2023 0:00,10:25:00,Mobile app,63.24,4.761904716,6.2592,7.3
430-02-3888,East,McCordsville,Not member,Male,Sports and Outdoors,51.02,6,24.4896,330.6096,2/7/2023 0:00,15:55:00,Mobile app,276.12,4.761904716,24.4896,7.1
430-53-4718,East,McCordsville,Member,Male,Health and Wellness,80.37,8,51.4368,694.3968,1/28/2023 0:00,15:46:00,Credit Card,602.96,4.761904716,51.4368,8.4
430-60-3493,West,Yorktown,Member,Female,Groceries,99.88,7,55.9328,755.0928,2/3/2023 0:00,14:38:00,Credit Card,664.16,4.761904716,55.9328,4.2
431-66-2305,East,McCordsville,Not member,Female,Sports and Outdoors,93.25,9,67.14,906.39,2/15/2023 0:00,20:51:00,Credit Card,794.25,4.761904716,67.14,7.6
433-08-7822,South,Newtown,Not member,Female,Health and Wellness,83.89,7,46.9784,634.2084,1/5/2023 0:00,19:48:00,Credit Card,552.23,4.761904716,46.9784,7.5
433-75-6987,East,McCordsville,Member,Female,Health and Wellness,60.97,7,34.1432,460.9332,3/5/2023 0:00,19:06:00,Credit Card,391.79,4.761904716,34.1432,8.9
434-35-9162,East,McCordsville,Member,Male,Electronics,28.34,4,9.0688,122.4288,2/4/2023 0:00,18:53:00,Credit Card,93.36,4.761904716,9.0688,7.4
434-83-9547,South,Newtown,Member,Male,Electronics,43.47,8,27.8208,375.5808,1/23/2023 0:00,11:51:00,Mobile app,307.76,4.761904716,27.8208,7.7
435-13-4908,West,Yorktown,Member,Male,Clothing and Apparel,91.68,8,58.6752,792.1152,1/24/2023 0:00,18:04:00,Credit Card,693.44,4.761904716,58.6752,7.2
436-54-4512,West,Yorktown,Member,Female,Electronics,96.61,1,7.7288,104.3388,3/20/2023 0:00,19:44:00,Mobile app,91.61,4.761904716,7.7288,9.8
437-53-3084,East,McCordsville,Not member,Male,Clothing and Apparel,104.89,2,16.7824,226.5624,2/26/2023 0:00,11:48:00,Credit Card,199.78,4.761904716,16.7824,7.1
437-58-8131,East,McCordsville,Not member,Female,Clothing and Apparel,78.52,2,12.5632,169.6032,1/15/2023 0:00,13:41:00,Credit Card,147.04,4.761904716,12.5632,4.6
438-01-4015,East,McCordsville,Member,Female,Automotive,54.49,4,17.4368,235.3968,3/21/2023 0:00,15:25:00,Credit Card,197.96,4.761904716,17.4368,6.6
438-23-1242,East,McCordsville,Not member,Male,Sports and Outdoors,80.88,7,45.2928,611.4528,1/24/2023 0:00,10:38:00,Credit Card,531.16,4.761904716,45.2928,8.9
439-54-7422,West,Yorktown,Not member,Female,Sports and Outdoors,56.19,4,17.9808,242.7408,3/18/2023 0:00,17:15:00,Cash,204.76,4.761904716,17.9808,4.7
440-59-5691,South,Newtown,Member,Female,Health and Wellness,42.15,7,23.604,318.654,2/8/2023 0:00,13:12:00,Cash,260.05,4.761904716,23.604,7.7
441-94-7118,West,Yorktown,Member,Male,Sports and Outdoors,76.95,1,6.156,83.106,2/4/2023 0:00,12:14:00,Mobile app,71.95,4.761904716,6.156,7.3
442-44-6497,South,Newtown,Member,Male,Groceries,60.57,3,14.5368,196.2468,1/8/2023 0:00,11:42:00,Cash,166.71,4.761904716,14.5368,5.9
442-48-3607,West,Yorktown,Member,Male,Electronics,28.48,2,4.5568,61.5168,3/14/2023 0:00,11:21:00,Cash,46.96,4.761904716,4.5568,7.9
443-59-0061,West,Yorktown,Member,Male,Electronics,72.45,10,57.96,782.46,2/3/2023 0:00,11:25:00,Credit Card,674.5,4.761904716,57.96,4.2
443-60-9639,South,Newtown,Member,Female,Groceries,65.87,1,5.2696,71.1396,1/24/2023 0:00,13:24:00,Mobile app,60.87,4.761904716,5.2696,5.5
443-82-0585,West,Yorktown,Member,Female,Health and Wellness,82.68,4,26.4576,357.1776,2/1/2023 0:00,19:54:00,Mobile app,310.72,4.761904716,26.4576,8.4
445-30-9252,West,Yorktown,Not member,Male,Automotive,30.7,3,7.368,99.468,1/17/2023 0:00,17:59:00,Credit Card,77.1,4.761904716,7.368,6.1
446-47-6729,South,Newtown,Not member,Male,Clothing and Apparel,104.82,2,16.7712,226.4112,1/2/2023 0:00,18:09:00,Cash,199.64,4.761904716,16.7712,6.7
447-15-7839,West,Yorktown,Member,Female,Automotive,27.24,10,21.792,294.192,2/9/2023 0:00,11:00:00,Mobile app,222.4,4.761904716,21.792,4.2
448-34-8700,East,McCordsville,Member,Male,Groceries,41.91,7,23.4696,316.8396,2/10/2023 0:00,13:51:00,Credit Card,258.37,4.761904716,23.4696,6.7
448-61-3783,West,Yorktown,Not member,Female,Sports and Outdoors,95.02,8,60.8128,820.9728,3/21/2023 0:00,16:08:00,Credit Card,720.16,4.761904716,60.8128,4.5
448-81-5016,West,Yorktown,Not member,Male,Health and Wellness,64.77,2,10.3632,139.9032,3/11/2023 0:00,12:01:00,Cash,119.54,4.761904716,10.3632,5.8
449-16-6770,West,Yorktown,Not member,Male,Health and Wellness,55.79,5,22.316,301.266,2/19/2023 0:00,14:53:00,Cash,253.95,4.761904716,22.316,5.3
449-27-2918,East,McCordsville,Member,Female,Automotive,44.12,1,3.5296,47.6496,3/26/2023 0:00,11:02:00,Cash,39.12,4.761904716,3.5296,9.6
450-28-2866,South,Newtown,Member,Male,Electronics,22.44,5,8.976,121.176,1/15/2023 0:00,19:25:00,Mobile app,87.2,4.761904716,8.976,8.1
450-42-3339,South,Newtown,Not member,Male,Health and Wellness,89.61,10,71.688,967.788,2/9/2023 0:00,18:58:00,Credit Card,846.1,4.761904716,71.688,8.8
451-28-5717,South,Newtown,Member,Female,Groceries,88.17,6,42.3216,571.3416,3/20/2023 0:00,11:23:00,Mobile app,499.02,4.761904716,42.3216,7.3
451-73-2711,South,Newtown,Not member,Male,Electronics,89.83,1,7.1864,97.0164,1/14/2023 0:00,15:20:00,Credit Card,84.83,4.761904716,7.1864,8.8
452-04-8808,East,McCordsville,Not member,Male,Sports and Outdoors,92.08,7,51.5648,696.1248,1/26/2023 0:00,15:17:00,Credit Card,609.56,4.761904716,51.5648,5.5
453-12-7053,South,Newtown,Not member,Male,Clothing and Apparel,50.74,3,12.1776,164.3976,3/10/2023 0:00,17:38:00,Cash,137.22,4.761904716,12.1776,6.5
453-33-6436,West,Yorktown,Not member,Female,Groceries,98.12,8,62.7968,847.7568,2/7/2023 0:00,10:09:00,Credit Card,744.96,4.761904716,62.7968,6.8
453-63-6187,East,McCordsville,Not member,Male,Sports and Outdoors,32.5,3,7.8,105.3,3/1/2023 0:00,15:40:00,Credit Card,82.5,4.761904716,7.8,6.5
457-12-0244,South,Newtown,Member,Female,Automotive,40.22,6,19.3056,260.6256,3/14/2023 0:00,13:49:00,Credit Card,211.32,4.761904716,19.3056,6.5
457-13-1708,East,McCordsville,Member,Male,Clothing and Apparel,70.23,10,56.184,758.484,1/8/2023 0:00,19:07:00,Credit Card,652.3,4.761904716,56.184,5.2
457-94-0464,East,McCordsville,Member,Male,Sports and Outdoors,92.87,9,66.8664,902.6964,1/31/2023 0:00,20:32:00,Credit Card,790.83,4.761904716,66.8664,5.6
458-10-8612,South,Newtown,Not member,Male,Health and Wellness,69.08,7,38.6848,522.2448,1/20/2023 0:00,12:27:00,Credit Card,448.56,4.761904716,38.6848,7.6
458-41-1477,South,Newtown,Not member,Female,Health and Wellness,51.26,6,24.6048,332.1648,3/8/2023 0:00,17:11:00,Cash,277.56,4.761904716,24.6048,9.5
458-61-0011,East,McCordsville,Not member,Male,Electronics,65.3,4,20.896,282.096,2/20/2023 0:00,18:43:00,Mobile app,241.2,4.761904716,20.896,5.8
459-45-2396,West,Yorktown,Member,Female,Electronics,104.6,3,25.104,338.904,2/25/2023 0:00,18:45:00,Mobile app,298.8,4.761904716,25.104,5.8
459-50-7686,West,Yorktown,Not member,Female,Sports and Outdoors,28.46,6,13.6608,184.4208,1/13/2023 0:00,19:14:00,Credit Card,140.76,4.761904716,13.6608,6.4
460-35-4390,West,Yorktown,Not member,Male,Groceries,35.68,3,8.5632,115.6032,1/22/2023 0:00,11:00:00,Credit Card,92.04,4.761904716,8.5632,9.1
460-93-5834,West,Yorktown,Not member,Male,Automotive,50.58,7,28.3248,382.3848,1/13/2023 0:00,10:03:00,Mobile app,319.06,4.761904716,28.3248,5
462-67-9126,West,Yorktown,Not member,Male,Groceries,78.22,6,37.5456,506.8656,1/21/2023 0:00,17:44:00,Mobile app,439.32,4.761904716,37.5456,7.2
462-78-5240,South,Newtown,Not member,Female,Sports and Outdoors,31.61,2,5.0576,68.2776,3/19/2023 0:00,14:35:00,Mobile app,53.22,4.761904716,5.0576,4.2
466-61-5506,East,McCordsville,Member,Female,Sports and Outdoors,95.7,6,45.936,620.136,2/26/2023 0:00,10:52:00,Mobile app,544.2,4.761904716,45.936,5.3
468-01-2051,East,McCordsville,Not member,Male,Electronics,67.08,7,37.5648,507.1248,3/6/2023 0:00,13:46:00,Credit Card,434.56,4.761904716,37.5648,5.4
468-88-0009,West,Yorktown,Member,Male,Groceries,70.94,4,22.7008,306.4608,3/24/2023 0:00,10:29:00,Mobile app,263.76,4.761904716,22.7008,6
468-99-7231,South,Newtown,Not member,Female,Groceries,49.01,8,31.3664,423.4464,3/3/2023 0:00,17:36:00,Mobile app,352.08,4.761904716,31.3664,8.8
470-31-3286,East,McCordsville,Not member,Male,Health and Wellness,19.82,3,4.7568,64.2168,3/1/2023 0:00,11:30:00,Cash,44.46,4.761904716,4.7568,8.7
470-32-9057,West,Yorktown,Member,Male,Electronics,56.34,5,22.536,304.236,3/28/2023 0:00,15:31:00,Cash,256.7,4.761904716,22.536,9.1
471-06-8611,South,Newtown,Not member,Female,Electronics,57.42,1,4.5936,62.0136,2/6/2023 0:00,10:22:00,Cash,52.42,4.761904716,4.5936,6.3
471-41-2823,South,Newtown,Not member,Male,Electronics,104.79,2,16.7664,226.3464,3/7/2023 0:00,20:37:00,Credit Card,199.58,4.761904716,16.7664,8
472-15-9636,West,Yorktown,Not member,Male,Groceries,55.93,8,35.7952,483.2352,3/22/2023 0:00,19:36:00,Credit Card,407.44,4.761904716,35.7952,9.2
474-33-8305,South,Newtown,Member,Male,Clothing and Apparel,72.39,7,40.5384,547.2684,3/23/2023 0:00,13:23:00,Credit Card,471.73,4.761904716,40.5384,6.9
477-24-6490,East,McCordsville,Not member,Female,Health and Wellness,104.71,6,50.2608,678.5208,2/26/2023 0:00,16:52:00,Credit Card,598.26,4.761904716,50.2608,7.9
477-59-2456,South,Newtown,Not member,Female,Clothing and Apparel,50.44,7,28.2464,381.3264,1/23/2023 0:00,11:15:00,Mobile app,318.08,4.761904716,28.2464,9.2
478-06-7835,West,Yorktown,Not member,Male,Clothing and Apparel,94.69,1,7.5752,102.2652,1/11/2023 0:00,11:20:00,Credit Card,89.69,4.761904716,7.5752,4.9
479-26-8945,East,McCordsville,Member,Female,Automotive,21.49,2,3.4384,46.4184,2/5/2023 0:00,11:32:00,Credit Card,32.98,4.761904716,3.4384,4.6
480-63-2856,South,Newtown,Not member,Male,Electronics,24.25,8,15.52,209.52,1/23/2023 0:00,18:37:00,Credit Card,154,4.761904716,15.52,6.6
482-17-1179,West,Yorktown,Member,Male,Sports and Outdoors,16.94,3,4.0656,54.8856,1/19/2023 0:00,12:47:00,Cash,35.82,4.761904716,4.0656,8.1
483-71-1164,South,Newtown,Not member,Female,Health and Wellness,86.3,6,41.424,559.224,3/8/2023 0:00,16:43:00,Credit Card,487.8,4.761904716,41.424,5.3
484-22-8230,South,Newtown,Member,Female,Clothing and Apparel,56.89,7,31.8584,430.0884,1/8/2023 0:00,20:08:00,Mobile app,363.23,4.761904716,31.8584,4.5
485-30-8700,West,Yorktown,Not member,Female,Automotive,38.26,5,15.304,206.604,3/18/2023 0:00,16:10:00,Cash,166.3,4.761904716,15.304,4.2
487-79-6868,East,McCordsville,Member,Female,Groceries,17.29,9,12.4488,168.0588,3/26/2023 0:00,19:28:00,Cash,110.61,4.761904716,12.4488,8
488-25-4221,South,Newtown,Member,Female,Electronics,35.41,1,2.8328,38.2428,2/22/2023 0:00,10:36:00,Cash,30.41,4.761904716,2.8328,8.4
489-64-4354,South,Newtown,Not member,Male,Clothing and Apparel,21.28,1,1.7024,22.9824,3/9/2023 0:00,15:36:00,Mobile app,16.28,4.761904716,1.7024,5
489-82-1237,West,Yorktown,Not member,Female,Sports and Outdoors,98.88,7,55.3728,747.5328,1/5/2023 0:00,11:51:00,Credit Card,657.16,4.761904716,55.3728,7.3
490-29-1201,West,Yorktown,Not member,Female,Automotive,20.34,1,1.6272,21.9672,1/6/2023 0:00,11:09:00,Mobile app,15.34,4.761904716,1.6272,6.5
490-95-0021,East,McCordsville,Member,Female,Electronics,38.21,10,30.568,412.668,1/8/2023 0:00,14:25:00,Credit Card,332.1,4.761904716,30.568,6
491-38-3499,West,Yorktown,Member,Male,Clothing and Apparel,60.45,1,4.836,65.286,2/26/2023 0:00,17:46:00,Cash,55.45,4.761904716,4.836,4.9
493-65-6248,South,Newtown,Member,Female,Automotive,41.98,10,33.584,453.384,1/1/2023 0:00,19:48:00,Cash,369.8,4.761904716,33.584,7
497-36-0989,West,Yorktown,Not member,Male,Clothing and Apparel,56.94,3,13.6656,184.4856,2/15/2023 0:00,15:21:00,Mobile app,155.82,4.761904716,13.6656,7.9
497-37-6538,West,Yorktown,Not member,Male,Automotive,63.91,7,35.7896,483.1596,1/17/2023 0:00,15:15:00,Credit Card,412.37,4.761904716,35.7896,9.7
498-41-1961,East,McCordsville,Not member,Male,Health and Wellness,71.68,5,28.672,387.072,2/20/2023 0:00,18:01:00,Mobile app,333.4,4.761904716,28.672,7.6
499-27-7781,East,McCordsville,Not member,Female,Electronics,58.21,8,37.2544,502.9344,3/14/2023 0:00,16:45:00,Credit Card,425.68,4.761904716,37.2544,5
500-02-2261,South,Newtown,Not member,Female,Electronics,62.29,6,29.8992,403.6392,3/21/2023 0:00,17:04:00,Credit Card,343.74,4.761904716,29.8992,5.9
501-61-1753,East,McCordsville,Not member,Female,Groceries,68.15,6,32.712,441.612,1/3/2023 0:00,20:24:00,Credit Card,378.9,4.761904716,32.712,9.8
502-05-1910,West,Yorktown,Not member,Male,Health and Wellness,70.18,3,16.8432,227.3832,2/25/2023 0:00,20:35:00,Cash,195.54,4.761904716,16.8432,6.3
503-07-0930,South,Newtown,Member,Male,Automotive,63.39,7,35.4984,479.2284,2/23/2023 0:00,19:49:00,Cash,408.73,4.761904716,35.4984,8.2
503-21-4385,East,McCordsville,Member,Male,Health and Wellness,44.91,3,10.7784,145.5084,2/21/2023 0:00,12:40:00,Credit Card,119.73,4.761904716,10.7784,9.3
504-35-8843,West,Yorktown,Not member,Male,Automotive,47.47,1,3.7976,51.2676,1/2/2023 0:00,16:57:00,Mobile app,42.47,4.761904716,3.7976,5.7
